filepath,captions
00469.jpg,two basketball fields surrounded by green meadows are next to a road .
00470.jpg,"here is an eco-friendly land, composed of a few buildings, courts and dense woods ."
00470.jpg,some buildings and green trees are around a playground with two basketball fields and a tennis court .
00470.jpg,many green trees around a playground and several buildings are next to a road .
00470.jpg,a playground with two basketball fields is next to several buildings .
00470.jpg,many green trees around a playground and several buildings are next to a road .
00471.jpg,the messy buildings surrounded a few pieces of courts .
00471.jpg,many buildings and some green trees are around a playground .
00471.jpg,a playground with two basketball fields next to it is surrounded by many buildings .
00471.jpg,a long playground with two basketball fields next to it is semi-surrounded by many buildings .
00471.jpg,a playground with two basketball fields next to it is surrounded by many buildings .
00472.jpg,what is near the street is a football field and each part of it is starnard .
00472.jpg,a playground is near to several green trees and a road .
00472.jpg,a playground and some green plants are next to a road .
00472.jpg,a playground is next to a road with many cars .
00472.jpg,a playground and some green plants are next to a road .
00473.jpg,"the playground, the buildings nearby and the roads on the side together form this square ."
00473.jpg,several buildings and some green trees are around a playground .
00473.jpg,a playground is surrounded by some green plants and buildings .
00473.jpg,a playground surrounded by green trees is next to several buildings .
00473.jpg,a playground is surrounded by some green plants and buildings .
00474.jpg,"the playground is surrounded by a standard runway, and it is also close to several blue buildings ."
00474.jpg,several large buildings are near to a playground .
00474.jpg,a playground is semisurrounded by several large buildings .
00474.jpg,a playground is next to several buildings .
00474.jpg,a playground is semisurrounded by several large buildings .
00475.jpg,"a basketball court and a tennis court are located in the central of this standard, oval field ."
00475.jpg,a playground with a basketball field in it is near to a building .
00475.jpg,a playground with basketball field in it is next to a large building .
00475.jpg,a playground with a basketball field in it is next to a building .
00475.jpg,a playground with basketball field in it is next to a large building .
00476.jpg,"the park has a beautiful environment, with lush trees and a large playground not far away ."
00476.jpg,a playground is near to some green trees .
00476.jpg,a playground is next to a piece of green trees .
00476.jpg,a playground is next to many green trees .
00476.jpg,a playground is next to a piece of green trees .
00477.jpg,a row of shrubs completely separated from the straight road and the playground .
00477.jpg,several long buildings and some green trees around a playground are near a road .
00477.jpg,several buildings around a playground are next to a road with green trees .
00477.jpg,a playground is next to a street with many cars running .
00477.jpg,several buildings around a playground are next to a road with green trees .
00478.jpg,this is a distinctive playground while there is a hexagonal building nearby .
00478.jpg,a playground is near to several green trees and buildings .
00478.jpg,a playground is next to several buildings and trees .
00478.jpg,a playground is next to a hexagonal building .
00478.jpg,a playground is next to several buildings and trees .
00479.jpg,the banks of the river are sparsely populated and most of the areas are covered by vegetation .
00479.jpg,a baseball field is near a river .
00479.jpg,a baseball field is next to a river .
00479.jpg,a baseball field is next to a river .
00479.jpg,a baseball field is next to a river .
00480.jpg,a playground which is not very big is next to this building .
00480.jpg,some green trees are around a playground and a large building .
